listing_id,proxy_mean,proxy_std,review_count,mabs_mean,mover_mean,munder_mean,rating_mean,delta_S01,delta_S02,delta_S03,delta_S04,delta_S05,delta_S06,delta_S07,delta_S08,delta_S09,delta_S10,over_ratio,under_ratio
692807914756117019,-0.09483680297674973,0.040998974931707746,59,0.11632204889830505,0.05122058240677958,0.06510146649152541,4.81,0.02216226949152538,0.10074112983050841,-0.15705633694915255,0.10476401661016944,0.006823896779660999,-0.060415105593220296,0.1596979669491525,-0.12367321661016953,-0.1077049798305084,-0.08414848152542372,0.01694915254237288,0.9830508474576272
699073700185633508,-0.015630963543599913,0.0508760238410868,8,0.09999683049999997,0.02805746724999995,0.07193936325,5.0,-0.1289998275,0.04618106624999996,-0.12193875250000002,0.038172866249999986,-0.013242682499999926,-0.027210621249999973,-0.029021620000000036,-0.056313519999999985,-0.09992569999999998,-0.046520168749999986,0.25,0.75
705660262559003663,-0.033065098343590685,0.03008339999548307,8,0.10963621049999998,0.053380639125,0.05625557137499995,4.9,-0.03307735124999993,0.052488343750000006,-0.16674421375,0.06780640000000002,-0.023566921249999997,0.03139537500000003,-0.030301758750000025,-0.12268917000000001,-0.0005978625000000199,0.19653783625000001,0.125,0.875
717373135846408345,0.03461282850150964,0.040593299882623446,34,0.13069070835294114,0.03202960485294113,0.09866110349999997,4.89,-0.16372912411764706,-0.13582977499999993,-0.15578488441176475,-0.12089664088235295,-0.017814341764705897,-0.018246287647058837,-0.11772619588235293,-0.17611156941176465,-0.02036723676470591,0.2601910694117646,0.7941176470588235,0.20588235294117646
723956857052424266,-0.046489802834877754,0.03366316337031677,150,0.11479922451999997,0.035017569959999925,0.07978165455999998,4.91,-0.17447438059999995,0.11655309519999993,-0.10950000026666667,0.17250505899999996,-0.01832070113333329,-0.032668457000000026,-0.1357422811333333,-0.1262512043333333,-0.08539251126666664,-0.05434946446666669,0.08,0.92
724566770267420045,-0.0581844856480028,0.04423720942778178,54,0.12979746288888885,0.061887152907407345,0.06791030998148145,4.97,-0.20959501685185183,0.12091660370370362,-0.13159469499999996,0.14922309592592595,-0.02121368629629627,0.03565809518518516,0.22911798185185178,-0.13247926277777772,-0.06446934555555556,-0.035795340925925935,0.16666666666666666,0.8333333333333334
735879623743921266,-0.0396794335200798,0.03661129927753844,48,0.09562683529166664,0.045238394541666664,0.05038844074999994,4.67,-0.04371178874999997,0.09477976416666666,-0.08243112979166665,0.12393408812500002,0.0054105947916666996,0.019750673958333357,-0.09549531166666662,-0.030195850208333302,-0.011318070208333322,-0.032223432500000045,0.125,0.875
737574278276037589,-0.0933217424486651,0.03825167357785856,19,0.1151724852105263,0.06113911168421052,0.05403337352631577,4.61,-0.14689019947368423,0.14677259421052627,-0.09030170842105265,0.19417481789473687,0.053146964210526296,0.014489955789473713,-0.05189405947368421,-0.00795684578947374,-0.026762765263157882,-0.013721372105263138,0.05263157894736842,0.9473684210526315
739722503092755616,-0.027819403557709354,0.046712318688124393,23,0.10047975356521734,0.04097065965217386,0.05950909391304343,4.93,-0.08215416652173911,-0.08395662186956518,-0.06142244695652169,-0.05373453117391298,0.03759969434782602,0.01871290782608699,0.027275673043478246,0.002091404347826098,-0.031772707826086946,0.041976452173912986,0.2608695652173913,0.7391304347826086
743600140734706394,-0.0017357779251206298,0.0271703245597639,10,0.10355109169999994,0.04499105909999995,0.058560032599999964,4.67,0.02599767699999993,-0.010606070999999991,-0.16088179700000002,-0.02434611099999994,-0.00515584200000005,-0.015065288000000041,0.09215729500000001,-0.09470406399999999,0.08401434200000002,-0.02709987599999996,0.4,0.6
744430701454304507,-0.003372714646274889,0.036713688157066604,26,0.09993037196153841,0.06155688723076916,0.03837348473076922,4.950000000000001,0.08527890346153844,-0.04786436538461543,-0.09091274923076921,0.013674326538461495,0.02283256615384616,0.055189955384615345,0.10536301846153838,-0.04690330307692303,0.07310993730769225,0.06206573538461535,0.4230769230769231,0.5769230769230769
751421033442627559,-0.01426118317624742,0.03587842047187309,16,0.10109037506249999,0.01346172006249998,0.08762865499999999,4.94,-0.13437346687499996,-0.13915533125000004,-0.16777355562499996,-0.10831925562499999,-0.003958826875000025,-4.792750000002415e-05,-0.043700987499999955,-0.10102105249999994,-0.036088960000000024,-0.007229985624999975,0.4375,0.5625
756752556396798800,0.09046068627670957,0.050713934369575324,10,0.08359929999999996,0.015517343499999992,0.06808195649999996,4.95,-0.030672145999999945,-0.09783866999999993,-0.03695283999999992,-0.08353554599999999,-0.018544808,-0.08055998899999997,-0.10097948199999995,0.00810336800000005,-0.075610768,-0.009055248999999963,1.0,0.0
764508866835218670,-0.00817546951658298,0.033811948548909114,30,0.09499347749999995,0.010388739499999949,0.08460473799999997,5.0,-0.08374919300000004,-0.10194333866666659,-0.19228825400000002,-0.07728979866666665,0.010085010999999996,-0.005595880000000055,-0.059982310666666615,-0.1118260776666666,-0.08266506633333329,-0.036905076999999946,0.4,0.6
774701102203414342,0.0011401159683718022,0.0440801368819799,40,0.10071503147499997,0.035147183624999925,0.06556784784999997,4.9,-0.09754231074999999,0.031642704750000014,-0.14631215974999995,0.012587063749999955,-0.013541548499999962,0.061060343749999926,0.06454424349999996,-0.15793742525,-0.037075502999999996,-0.021632050749999958,0.525,0.475
784781397995494758,0.040505311957729905,0.03460658858520694,30,0.07317171104066664,0.02418088757399999,0.0489908234666666,4.7,-0.08719664533333328,-0.06505006466666664,-0.02181325166666668,-0.041048585333333255,0.004055211073333331,-0.019425576333333267,0.023409017666666705,0.03125109300000003,-0.06607751066666664,-0.006203046666666639,0.9,0.1
786228331433922432,0.017419052456514525,0.01826813811600669,4,0.07091487674999997,0.045358669499999976,0.025556207249999973,4.5,0.008740019999999973,0.07208535249999992,0.013282984999999949,0.0493490500000001,0.0020728474999999746,0.014973382500000052,0.03818845000000003,0.013850647500000028,0.017322994999999924,-0.0318411075,0.75,0.25
786316043239579100,0.006962377806161937,0.04088271640005943,16,0.11550110199999998,0.037865112312499935,0.07763598968749999,4.75,-0.12380899000000001,-0.12340853874999999,-0.05827763874999999,-0.081881888125,-0.011404741250000018,-0.05342363000000003,0.0024046806249999556,-0.028963000000000017,-0.03362797999999998,0.11468295249999998,0.5,0.5
787023821243442039,-0.040728708041649346,0.03536980446516015,72,0.12690894630555552,0.041167088236111066,0.0857418580694444,4.95,-0.2055460404166666,0.0796433930555555,-0.14249949791666666,0.0909491875,-0.023632962499999976,0.1851873730555555,-0.1382841929166666,-0.15950517888888885,-0.08833728486111107,-0.04372249444444438,0.125,0.875
794723189688979530,-0.0687279177973171,0.05482976274337007,10,0.09027350429999999,0.04395163459999998,0.046321869699999976,4.53,-0.02156259900000004,0.07631046300000002,-0.11998257500000001,0.14246571399999997,-0.0025312269999999497,0.02758452399999999,-0.03673453000000002,-0.057288740000000005,-0.02601125800000001,-0.00595212300000002,0.0,1.0
796231143904004713,0.05128357194418376,0.08120091653720393,11,0.11918347445454539,0.07757453463636356,0.041608939818181805,4.58,0.00828526090909085,-0.04255896818181821,0.07706264454545447,0.004167548181818167,0.06038691354545453,0.029218902727272657,0.08351416545454547,0.05466778000000003,0.0267437572727273,0.05816794372727264,0.8181818181818182,0.18181818181818182
797455132224782470,-0.0667283280749977,0.0373663518727172,13,0.12358793076923075,0.0532677282307692,0.07032020253846152,4.77,-0.08316622615384614,0.11644910923076919,-0.20357083769230766,0.1369469453846154,0.007292958461538408,0.08550745615384613,-0.05841876538461532,-0.13462162153846158,-0.03839363153846151,0.001449870000000008,0.07692307692307693,0.9230769230769231
802216634798169031,0.014766305876102033,0.04440645906575728,3,0.06371550233333327,0.036504413999999936,0.02721108833333333,4.33,-0.07273816333333341,-0.04702349999999997,0.042234263333333265,-0.021859660000000003,0.004725999999999966,0.025742733333333268,0.2286516066666667,0.02973326,-0.06047082333333337,-0.03606246000000003,0.6666666666666666,0.3333333333333333
803604897479679272,-0.01849114927116077,0.021512672231505058,3,0.104810425,0.016955699666666667,0.08785472533333329,5.0,-0.22511463666666662,0.006122499999999968,-0.25024640000000004,0.012337593333333367,-0.008375036666666632,0.029750526666666634,-0.10746038333333334,-0.2036186166666666,-0.02151176999999997,0.05912596666666667,0.3333333333333333,0.6666666666666666
803682039097862541,0.06980294355398632,0.03889503536324311,22,0.09789593240909088,0.022893709499999956,0.0750022229090909,5.0,-0.10921202272727269,-0.10328136090909089,-0.002684842272727309,-0.08843750954545454,-0.032797327272727224,-0.02238792636363632,-0.0677395886363636,-0.017479737272727218,-0.05415447727272729,-0.022910341818181846,0.9545454545454546,0.045454545454545456
803867986023966300,0.01965253371630396,0.06584569596459201,5,0.12896646879999998,0.07983826859999991,0.0491282002,4.5,-0.05588487200000001,0.07131547999999999,-0.05961528800000003,0.07097609199999995,0.026643707999999922,0.0864327799999999,0.198525148,-0.05731602199999995,-0.004841818,0.030865475999999958,0.8,0.2
806767523952124375,-0.039443951327591556,0.049363986379121996,19,0.11248520557894735,0.05612693726315789,0.05635826831578941,4.43,-0.09962711842105261,0.07134841263157893,-0.08474436105263161,0.08815221526315788,0.00917424157894741,0.21594707315789474,-0.023086307368421065,-0.08486491736842099,-0.04734440526315783,-0.04726814368421051,0.15789473684210525,0.8421052631578947
813640070361665090,-0.11137560653858947,0.0926758474849662,6,0.23824437504999996,0.029173579216666634,0.20907079583333332,4.75,-0.2849425511666666,-0.16318294666666663,-0.34731809833333327,-0.056191485000000006,-0.18782760666666665,0.05186429666666673,-0.14599108499999994,-0.2552707266666666,-0.23459623166666668,-0.17551573166666667,0.16666666666666666,0.8333333333333334
826301775871257033,0.03983924433733492,0.056673133676533524,22,0.11539893840909089,0.02859080504545449,0.08680813336363634,4.5,0.03967377227272722,-0.05754501636363634,-0.10706368863636363,-0.10860548000000003,-0.003870240454545428,-0.05148627636363639,-0.16144622999999994,-0.08061585954545449,-0.016990267272727264,-0.03422399681818183,0.8181818181818182,0.18181818181818182
831122937768017113,0.01620478990492779,0.03536489131009991,75,0.09655434431999997,0.018556007413333298,0.07799833690666666,4.95,-0.13330945453333334,-0.0946631,-0.10744562733333335,-0.05152107626666663,-0.012830603333333341,0.052888176666666675,-0.09065925186666661,-0.1153242524,-0.04034556933333334,-0.0012125365333333512,0.68,0.32
845960193409947556,0.004600301875282578,0.0319277956552923,96,0.11995161076666662,0.03494447992291664,0.08500713084374996,4.97,-0.18915972295833336,-0.12562556531249994,-0.06549471385416662,-0.08451421156249996,-0.033444456874999993,-0.025975365208333354,-0.08018970166666665,-0.02444837291666663,-0.11051622822916661,0.23874182937499996,0.5520833333333334,0.4479166666666667
846586211673806912,0.08601683410405647,0.022773159416130298,12,0.07559406174999997,0.025151259749999984,0.050442801999999946,4.68,-0.05766931333333336,-0.10390171833333327,-0.020959918333333317,-0.09446941333333332,0.012552247499999983,-0.053684343333333266,0.02615297999999992,-9.328500000000083e-05,0.01265788416666669,0.026499457500000018,1.0,0.0
850173470105833039,0.06892193374124737,0.040012496826540934,158,0.10330148811645568,0.08986169361645566,0.013439794499999982,4.98,0.20873881720886076,0.0924960996012658,-0.017442911898734186,0.058406411949367104,0.011022992848101203,0.07162080765822781,0.1568088234810127,0.05769067202531645,0.04863011113924044,0.07624716715189868,0.9873417721518988,0.012658227848101266
850653820133738660,0.060525410763312366,0.02131570366115798,11,0.08506438081818181,0.011246542909090863,0.0738178379090909,5.0,-0.12591064818181819,-0.02333468090909089,-0.19006331181818178,0.009431219090909026,0.0048729509090909735,0.0045842336363636806,-0.08654480545454543,-0.21798983363636368,-0.02294769090909092,0.022189617272727273,1.0,0.0
857981934159027424,-0.01526086099241766,0.026704158537806607,18,0.10155413877777775,0.029706196999999997,0.07184794177777773,4.81,-0.03538905555555559,-0.042983007222222196,-0.17619023444444448,-0.030006764444444407,-0.010170193888888828,0.00815951000000002,0.07075430444444447,-0.16447663999999998,-0.016693867777777767,-0.024421498888888896,0.3333333333333333,0.6666666666666666
870457209918967324,-0.003334646808297525,0.01595900223476895,4,0.13913928274999998,0.1045207215,0.03461856125,5.0,0.10363229000000002,0.160123575,-0.12921519999999992,0.16388585750000004,-0.019687045000000028,0.005131274999999921,0.342490425,-0.0024987800000000754,0.07935380749999993,-0.004194602499999975,0.5,0.5
882229561343619620,-0.004544336938775449,0.03336000840746539,37,0.08551526308108105,0.019471609486486425,0.06604365359459458,4.77,-0.0907159605405405,-0.02930963864864867,-0.09338869756756758,-0.04066084324324322,0.0012277635135135424,-0.06636056135135134,-0.041375240270270265,-0.060858182702702754,-0.018104016756756762,-0.026175063513513556,0.43243243243243246,0.5675675675675675
888859204851381094,0.02090920654701396,0.08685857764780845,5,0.20447376903999995,0.10633080783999993,0.09814296119999998,4.19,-0.006260123999999934,0.005774970000000013,-0.206376412,0.024922606000000024,0.11856133240000004,0.09303096999999994,-0.0017977680000000218,-0.21918835799999997,0.12924216800000002,0.14396908199999994,0.4,0.6
905007131419044966,0.0008678619414227706,0.03392194688083027,44,0.0892394547954545,0.04450356031818174,0.04473589447727271,4.82,-0.07990974840909092,0.06219047909090909,-0.060243946818181765,0.08084034999999998,0.005852225227272746,-0.021612284090909137,0.09836800318181811,-0.04971423159090913,0.0007180313636363095,-0.03881221954545452,0.4318181818181818,0.5681818181818182
916983723755256572,0.029891213043416236,0.041526806633010185,5,0.10256032339999999,0.06884414079999994,0.033716182599999964,5.0,-0.05360402399999994,0.17392202399999995,-0.07782071599999993,0.20314268999999996,0.00056262200000004,0.02243822600000002,0.08942348800000004,-0.044756593999999976,0.05006881599999994,-0.01209694999999996,0.8,0.2
928948908785846870,0.020033311595445153,0.0321441186756539,46,0.08945837219565213,0.03878295395652172,0.050675418239130375,4.81,-0.10001274456521737,0.008336869347826065,0.030196217173913065,0.09362966152173909,-0.003989503260869508,-0.06084162608695649,-0.06427404130434777,0.044375854347826114,-0.044873061739130464,-0.02147226826086949,0.7391304347826086,0.2608695652173913
932618854176539492,0.08573129317865685,0.058400258069216275,29,0.12336029632413786,0.057808872634482686,0.06555142368965514,4.79,-0.09495979965517237,-0.0924703013793103,-0.010624221586206895,0.01979433103448269,-0.0809198889655172,0.002738268965517224,-0.08016718620689656,-0.06149715241379308,-0.004130356551724106,0.3248107962068965,0.9655172413793104,0.034482758620689655
932642358896439621,-0.02158022325000088,0.053922743654199884,25,0.11086362907999998,0.06914754139999998,0.041716087679999944,4.59,-0.06051006120000002,0.12834503960000002,0.023966948000000047,0.17723803359999996,0.009992408799999993,0.11332456639999998,-0.05808410840000001,0.02123052599999995,-0.05552346959999996,-0.025665345999999957,0.36,0.64
934035097653060273,0.0656511543278117,0.06419071791207916,5,0.1369543303999999,0.1070470291999999,0.02990730119999998,4.67,0.12423891599999992,0.039518872,-0.006415630000000075,0.09088006400000001,0.12156134599999997,0.09886777599999994,0.11951261799999999,-0.036548106000000004,0.103967942,0.11581348199999994,1.0,0.0
937838302933205871,0.046949981437667064,0.034048334795589316,6,0.06100675983333332,0.02434219366666665,0.03666456616666665,4.88,0.009338614999999998,-0.007816761666666719,-0.032411255000000014,-0.01687181666666665,-0.06700329666666667,-0.01829021333333335,0.08423455333333334,-0.0037344633333333487,-0.03782679999999993,-0.032842286666666665,1.0,0.0
